participant_id,start_date,end_date,batch,duration,qualtrics_duration,group_id,partner_choice,public_private,unique_group_id,participant_role,dg_total,dg_a_gen_transfer,dg_a1_transfer,dg_a2_transfer,dg_payoff,tg_partner_choice,tg_total,tg_c_transfer,tg_c_transfer_x3,tg_c_keep,tg_a_return,tg_payoff,dgtg_payoff,complete,total_bonus,age,gender,gender_7_text,race_ethnicity,dg_a_transfer,dg_a_moral,dg_a1_moral,dg_a2_moral,dg_a_chosen_moral,tg_c_moral,tg_a_moral,believe_real,observability,dg_a_chosen_transfer,dg_a_gen_transfer_ratio,dg_a_transfer_ratio,dg_a1_transfer_ratio,dg_a2_transfer_ratio,dg_a_chosen_transfer_ratio,tg_c_transfer_ratio,tg_a_return_ratio
1172,2023-08-10T15:09:00Z,2023-08-10T15:26:00Z,9,17,1020,228,yes,public,20230810_228_yes_public,C,0.5,NA,0.3,0.5,0,A2,0.5,0.1,0.3,NA,0,0.4,0.4,TRUE,1,33,Woman,NA,White,NA,NA,87,100,100,16,18,No,1,0.5,NA,NA,0.6,1,1,0.2,0
1173,2023-08-10T15:09:00Z,2023-08-10T15:24:00Z,9,15,895,230,no,public,20230810_230_no_public,B,0.5,0.5,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,36,Man,NA,Hispanic/Latino/a/e,0.5,100,NA,NA,100,NA,NA,No,1,0.5,1,1,NA,NA,1,NA,NA
1174,2023-08-10T15:10:00Z,2023-08-10T15:20:00Z,9,10,625,221,yes,private,20230810_221_yes_private,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.25,0.75,0.25,0.25,0.5,0.75,TRUE,1.35,42,Woman,NA,White,NA,NA,76,NA,76,52,78,Yes,0,0.25,0.5,NA,0.5,NA,0.5,0.5,1
1175,2023-08-10T15:10:00Z,2023-08-10T15:20:00Z,9,10,599,221,yes,private,20230810_221_yes_private,C,0.5,NA,0.25,0.2,0,A1,0.5,0.25,0.75,NA,0.25,0.5,0.5,TRUE,1.1,53,Woman,NA,White,NA,NA,75,72,75,72,59,No,0,0.25,NA,NA,0.5,0.4,0.5,0.5,1
1176,2023-08-10T15:10:00Z,2023-08-10T15:19:00Z,9,9,539,222,no,private,20230810_222_no_private,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.1,0.3,0.4,0,0.3,0.55,TRUE,1.15,24,Nonbinary person,NA,White,0.25,50,NA,NA,50,37,50,Yes,0,0.25,0.5,0.5,NA,NA,0.5,0.2,0
1177,2023-08-10T15:10:00Z,2023-08-10T15:17:00Z,9,7,384,222,no,private,20230810_222_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,19,Woman,NA,White,0.25,100,NA,NA,100,NA,NA,No,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1178,2023-08-10T15:10:00Z,2023-08-10T15:26:00Z,9,16,939,222,yes,public,20230810_222_yes_public,A2,0.5,0.3,NA,0.3,0.2,A2,0.5,0.35,1.05,0.15,0.65,0.4,0.6,TRUE,1.2,56,Woman,NA,Asian or Asian American,NA,NA,NA,65,65,72,71,No,1,0.3,0.6,NA,NA,0.6,0.6,0.7,1.857142857
1179,2023-08-10T15:10:00Z,2023-08-10T15:20:00Z,9,10,618,222,yes,public,20230810_222_yes_public,B,0.5,NA,0.25,0.3,0.55,NA,0.5,NA,NA,NA,NA,NA,0.55,TRUE,1.15,26,Man,NA,White,NA,NA,100,100,NA,NA,NA,No,1,NA,NA,NA,0.5,0.6,NA,NA,NA
1180,2023-08-10T15:10:00Z,2023-08-10T15:15:00Z,9,5,298,223,no,public,20230810_223_no_public,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,21,Woman,NA,White,0.25,82,NA,NA,82,NA,NA,Yes,1,0.25,0.5,0.5,NA,NA,0.5,NA,NA
1181,2023-08-10T15:10:00Z,2023-08-10T15:17:00Z,9,7,442,223,no,public,20230810_223_no_public,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,57,Man,NA,White,0.25,48,NA,NA,48,88,65,No,1,0.25,0.5,0.5,NA,NA,0.5,1,1.5
1182,2023-08-10T15:10:00Z,2023-08-10T15:19:00Z,9,9,515,223,yes,private,20230810_223_yes_private,B,0.5,NA,0.5,0.25,0.75,NA,0.5,NA,NA,NA,NA,NA,0.75,TRUE,1.35,59,Woman,NA,White,NA,NA,50,50,NA,NA,NA,No,0,NA,NA,NA,1,0.5,NA,NA,NA
